blue-collar married secondary yes no cellular unknown,no
entrepreneur married primary no yes cellular unknown,no
blue-collar divorced primary yes no unknown unknown,no
admin. divorced primary no no unknown unknown,no
admin. married secondary yes no telephone unknown,no
blue-collar married primary yes no unknown unknown,no
technician married secondary no no cellular unknown,no
blue-collar married secondary yes no unknown unknown,no
admin. single secondary yes no cellular unknown,no
management married tertiary yes yes cellular unknown,yes
admin. married secondary yes no cellular unknown,no
blue-collar married primary yes no unknown unknown,no
entrepreneur married tertiary no no cellular unknown,no
admin. married secondary no no cellular unknown,no
blue-collar single primary yes no unknown unknown,no
management single tertiary yes no cellular unknown,no
technician single secondary yes no cellular unknown,no
services married secondary yes no cellular failure,no
management divorced secondary no no cellular failure,no
management married primary yes no unknown unknown,no
admin. single secondary yes no unknown unknown,no
admin. married primary yes no cellular unknown,no
management married tertiary yes no cellular failure,no
blue-collar single secondary yes yes cellular unknown,no
technician married secondary yes no unknown unknown,no
management single tertiary no no cellular unknown,no
unemployed married secondary yes no cellular unknown,no
blue-collar single primary yes yes unknown unknown,no
management divorced tertiary yes no unknown unknown,no
technician single secondary no no telephone failure,no
technician single secondary yes no unknown unknown,no
blue-collar married primary yes no unknown unknown,no
unknown married primary no no unknown unknown,no
blue-collar married secondary yes no unknown unknown,no
blue-collar married secondary yes no cellular unknown,no
management married tertiary yes no cellular unknown,no
blue-collar married primary yes no unknown unknown,no
blue-collar single secondary yes no unknown unknown,no
student married tertiary yes no cellular unknown,no
management divorced tertiary no no cellular unknown,no
blue-collar married primary yes no cellular unknown,no
technician married secondary yes no cellular unknown,no
blue-collar divorced primary yes no telephone unknown,no
management single tertiary yes no cellular unknown,no
management married tertiary yes no cellular unknown,no
student single secondary no no cellular unknown,no
management divorced tertiary no no unknown unknown,no
blue-collar single secondary yes no unknown unknown,yes
management single tertiary yes no unknown unknown,no
services divorced secondary no no unknown unknown,no
management married secondary no no telephone unknown,no
student single unknown no no cellular failure,no
services divorced unknown yes no cellular unknown,no
management married tertiary no no cellular other,no
blue-collar single secondary yes no cellular failure,no
management married secondary yes no cellular failure,no
housemaid single secondary no no cellular unknown,no
management married tertiary yes no cellular failure,no
technician married secondary yes yes cellular failure,no
technician divorced unknown yes no cellular unknown,no
blue-collar married secondary yes yes cellular unknown,no
technician single secondary yes no cellular other,no
management married tertiary yes no cellular unknown,yes
blue-collar married secondary yes no cellular unknown,no
services divorced secondary no yes cellular unknown,no
admin. single tertiary yes no cellular unknown,no
management married secondary yes no cellular unknown,no
